id,nb,lat,lng,totbs
607,15018,48.83657566425034,2.306874517122675,56
608,15019,48.84005771883908,2.304507420961214,37
609,15020,48.841709640161135,2.298549294011849,32
610,15021,48.844806421735925,2.297572005982148,63
611,15022,48.84709868413047,2.296238450505518,39
612,15023,48.84865631590525,2.299244076945987,34
613,15024,48.85091460817171,2.301293384670141,22
614,15025,48.851454182127426,2.296710300930856,48
615,15026,48.85384405433351,2.289705348222022,32
616,15027,48.8365662244334,2.312707121097412,20
617,15028,48.851396721123486,2.291889313228121,69
618,15029,48.850614750906075,2.2872501634709,53
619,15030,48.84804578628324,2.284380633700994,33
620,15031,48.84817034136516,2.289906646457531,53
621,15032,48.838734408274696,2.281755540138765,57
622,15033,48.84479039026177,2.290541560154527,48
623,15034,48.844425919545365,2.29404143328216,55
624,15035,48.84245875550452,2.292173541441698,42
625,15036,48.84307638694992,2.29514141310447,47
626,15037,48.84041618840877,2.295464906515111,47
627,15038,48.839635080561905,2.300654459291639,66
628,15039,48.836058393856256,2.301865968384287,12
629,15040,48.83411714783768,2.308850015466539,36
630,15041,48.83285390827691,2.306898478208195,36
631,15042,48.83373383017729,2.271396472461431,21
632,15043,48.8290542164508,2.301417436043831,11
633,15044,48.83026939028786,2.296008076086666,33
634,15045,48.828174936365855,2.292587522548244,36
635,15046,48.83220734518481,2.302328737691185,29
636,15047,48.83317977055646,2.299282641599619,52
637,15048,48.83054566944578,2.292046396699678,22
638,15049,48.83217944426036,2.287122261982559,23
639,15051,48.83598100445596,2.293467119128608,8
640,15052,48.83767682233156,2.295586926020252,48
641,15053,48.83922209776229,2.291540507948998,45
642,15054,48.83797034201205,2.287582307043615,19
643,15055,48.83670949649014,2.283692380806422,53
644,15056,48.836537289470876,2.278717697019357,22
645,15058,48.840094446742086,2.271589911985344,46
646,15059,48.84071436444365,2.278018571567725,64
647,15060,48.84429286557653,2.277345897096496,21
648,15061,48.83476837934194,2.284142297394666,22
649,15062,48.84214433157821,2.285862655943941,36
650,15063,48.84329535889522,2.283209000018466,19
651,15064,48.84629491826888,2.278413912593796,45
652,15065,48.84638377300338,2.280008411904129,63
653,15067,48.852804604940296,2.293077029857222,12
654,15068,48.83817131024899,2.270338379746369,20
655,15069,48.84124933604105,2.288386600849503,46
656,15070,48.83863387153602,2.278274193061826,36
657,15071,48.8548517488353,2.29500791364336,22
658,15102,48.85116724067966,2.284607607567737,23
659,15103,48.84341723238589,2.275108332056225,49
660,15104,48.83767900330845,2.275730609312381,65
661,15105,48.85276674352813,2.297876431467921,24
662,15106,48.84992110186206,2.294660575884377,67
663,15107,48.833573618230396,2.28548042091786,43
664,15108,48.84472879162449,2.287141454149495,22
665,15109,48.84244145218906,2.281070755215898,29
666,15110,48.83621036148383,2.281039381009245,23
667,15111,48.83465886279274,2.295789480315903,24
668,15112,48.83875881349699,2.3109360795034,22
669,15113,48.84040040365445,2.313117867297474,25
670,15114,48.83893690995958,2.316168412063174,33
671,15115,48.84132525980798,2.318291551592712,48
672,15118,48.84319882807092,2.322257377279243,22
673,15120,48.8296843300915,2.275342586850291,29
674,15122,48.83552475359102,2.302621940941139,14
675,15123,48.84799219346147,2.296681685691776,42
676,15125,48.83321982302087,2.276630334051614,50
677,15126,48.83110018727262,2.285387594831689,50
678,16001,48.87121371219122,2.293692133647844,26
679,16002,48.87518496111192,2.284219432060596,38
680,16003,48.87793081716105,2.278959824969939,29
681,16004,48.870753284048824,2.274875298344967,70
682,16005,48.870306124369975,2.285074541420228,25
683,16006,48.869260223734464,2.289918722838758,17
684,16007,48.864910448589,2.292519101004145,39
685,16008,48.86741186571367,2.290781380114821,32
686,16009,48.8664391603377,2.28574594430153,16
687,16010,48.86585549636314,2.282859908979733,23
688,16011,48.86810888689743,2.281477522417188,39
689,16012,48.86877849178477,2.274354539176829,42
690,16013,48.8640767117056,2.276881687006711,34
691,16014,48.86354640344584,2.286394496925036,24
692,16015,48.86814451048207,2.296149600985935,15
693,16016,48.86011610962658,2.280840481911055,33
694,16017,48.861720329027264,2.275346568555312,16
695,16018,48.86441140945903,2.272448647646471,17
696,16019,48.863025315388256,2.268806550199479,36
697,16020,48.85738212799326,2.264277072081002,35
698,16021,48.858427696615,2.274308524144912,23
699,16022,48.85756688978446,2.280027395306772,17
700,16023,48.85838125289731,2.284129012892127,33
701,16024,48.852933160466996,2.280439719992999,22
702,16025,48.85278694409958,2.275580584185594,69
703,16026,48.855484883720074,2.270408657395703,23
704,16027,48.85286124871689,2.268483570651513,61
705,16028,48.8510048746653,2.272469482915694,66
706,16029,48.851359912581465,2.277697269448623,45
707,16030,48.84766571002937,2.273556264965371,55
708,16031,48.85615074338874,2.275188414671189,24
709,16032,48.84749841771691,2.26848387135299,20
710,16033,48.84842761367387,2.265253821160005,31
711,16034,48.84795020779427,2.260659826137633,33
712,16035,48.84889282099704,2.257651561474888,66
713,16036,48.84524431387353,2.256939537401627,60
714,16037,48.84518208153803,2.26211277356597,52
715,16038,48.84509712653168,2.265724147895062,34
716,16039,48.84096295264689,2.264394118075111,46
717,16040,48.843104494735165,2.259821391742079,33
718,16041,48.8402193380741,2.263834191152959,43
719,16042,48.837555260014625,2.257972572706903,56
720,16043,48.85780291711202,2.277500546942199,15
721,16044,48.838713363162405,2.252191060537607,32
722,16101,48.87669268743692,2.283457593383419,34
723,16102,48.87356870686902,2.281512522529856,27
724,16103,48.87279915599243,2.291508179426733,21
725,16104,48.871361039775586,2.288866396041159,34
726,16105,48.870809428669546,2.281149007691853,31
727,16107,48.86598324102434,2.275725635731198,33
728,16108,48.86387513126816,2.281890736577358,35
729,16110,48.860998366138176,2.273128527136584,21
730,16111,48.85940308194,2.276522089027703,32
731,16112,48.8569864146289,2.282173218142987,36
732,16115,48.852618846108584,2.262930039103354,41
733,16116,48.84986918764119,2.268257387525699,29
734,16118,48.840610399663696,2.258373658198948,26
735,16121,48.87872089183019,2.270568097209188,33
736,16122,48.88007964311162,2.258576589883702,50
737,16124,48.875095937895146,2.24921698799858,66
738,16129,48.86208186703379,2.261746386041142,42
739,16130,48.86375793103505,2.267504683574771,33
740,16135,48.870753284762095,2.274876660726365,29
741,17001,48.892822963023484,2.326803489834799,45
742,17002,48.887901345530516,2.324400445437174,37
743,17003,48.895809485802886,2.327897409164145,45
744,17004,48.88896161855884,2.322528975094376,22
745,17005,48.89032998912038,2.319730559929781,35
746,17006,48.89206408624542,2.323291341208543,22
747,17007,48.89591411750011,2.322727367054828,34
748,17008,48.89877379280426,2.322478477864687,36
749,17009,48.89263392143244,2.317313258110739,33
750,17010,48.894768624696255,2.318885353974425,35
751,17011,48.894151383293696,2.314678001115381,54
752,17012,48.8841012931631,2.322206025347343,23
753,17013,48.88543773089454,2.316473835914172,22
754,17014,48.89678739589962,2.310714419009491,34
755,17015,48.88368821751221,2.313284405397194,49
756,17016,48.88818698581028,2.316861143151153,21
757,17017,48.88714045186671,2.314521605640858,32
758,17018,48.881161983577115,2.30951238050775,17
759,17019,48.882608816433404,2.309026487339271,20
760,17020,48.885069943671056,2.307083216664497,26
761,17021,48.8842894403224,2.305497444260642,40
762,17022,48.887070607581215,2.304111124531457,45
763,17023,48.89058621555025,2.303457408685266,36
764,17024,48.88120833279596,2.316449640798716,12
765,17025,48.879430375526404,2.303467406687128,35
766,17026,48.88185715074461,2.301138378176729,41
767,17027,48.885263313654036,2.298286466799226,51
768,17028,48.88880002064895,2.296319931841717,36
769,17029,48.881411101219356,2.29482820074442,36
770,17030,48.883639153899324,2.295152067446227,23
771,17031,48.88561741628322,2.290781411279206,27
772,17032,48.88657099335245,2.288612344984025,39
773,17033,48.87553842110213,2.293732100169925,32
774,17036,48.87949288672707,2.291498184912626,27
775,17037,48.881830717500975,2.292140665828861,22
776,17038,48.87617438949852,2.288247405087516,56
777,17039,48.87815529789739,2.288518047864942,38
778,17040,48.879813218337546,2.287956452342442,46
779,17041,48.88287775178599,2.287667370814871,39
780,17042,48.87775003341883,2.284444356553717,37
781,17043,48.88023362761321,2.285380679473588,38
782,17044,48.89792240854517,2.32851451022192,42
783,17045,48.87841038648281,2.297831064713626,43
784,17046,48.87753208413017,2.294512536052928,25
785,17047,48.883769733273496,2.29858466343129,26
786,17048,48.88240228540158,2.314000411222978,15
787,17049,48.888199236153696,2.310623417567974,19
788,17050,48.88310390458221,2.323834749088381,17
789,17101,48.88434112466304,2.288273752637337,23
790,17102,48.887849493840015,2.300034397977882,33
791,17104,48.881725659667424,2.283682661669767,22
792,17105,48.883498081948446,2.28201558962579,41
793,17106,48.89434509295414,2.312593886564347,20
794,17107,48.885913128256156,2.293234151072418,36
795,17108,48.896181267908254,2.318020679358361,54
796,17109,48.89953828305808,2.320133661435273,31
797,17110,48.8877723254283,2.32036786584418,29
798,17111,48.890020496141,2.3175909298999,23
799,17115,48.89876008065392,2.329558517454781,27
800,17116,48.891834448210986,2.300144659954865,33
801,17117,48.888185641932566,2.310120536549759,30
802,17119,48.884924358880866,2.310908552941167,31
803,18001,48.88727464264267,2.332648363845394,18
804,18002,48.88530162190402,2.347211037538656,24
805,18003,48.886456815828815,2.332897827913839,43
806,18004,48.884482392727506,2.338812297029362,13
807,18005,48.88416326647458,2.341879802310627,17
808,18006,48.88469160640549,2.344139285947184,33
809,18007,48.88519800938002,2.349941991688297,18
810,18008,48.88666702637514,2.353213071624058,33
811,18009,48.88611466796807,2.356855627529275,22
812,18010,48.89013398748709,2.360504244841426,48
813,18011,48.89284571116732,2.363429016279767,35
814,18012,48.888864896056646,2.355966721417555,36
815,18013,48.88778177066002,2.350517738222509,17
816,18014,48.88832421845225,2.353573372638597,13
817,18015,48.88861971645056,2.34701133583386,41
818,18016,48.89002290339246,2.342450012678194,32
819,18017,48.889677905028066,2.338178714426107,38
820,18018,48.890747210171405,2.330820396477741,19
821,18019,48.89187795708742,2.335447427689794,49
822,18020,48.89104123261663,2.340014585442034,18
823,18021,48.89092238296793,2.344986482110517,20
824,18022,48.89045112096476,2.349057392968696,47
825,18023,48.891213890844654,2.351288666219873,34
826,18024,48.89145772615378,2.348636478060487,39
827,18025,48.892925653432606,2.344517921162641,39
828,18026,48.89289528396782,2.340119632436559,33
829,18027,48.89340039298187,2.336266523912805,28
830,18028,48.89405725132698,2.332199335980013,33
831,18029,48.89453090447961,2.341541339092219,38
832,18030,48.89373427753593,2.347517966604574,38
833,18031,48.8957969797804,2.345585584134864,46
834,18032,48.89748845974928,2.343996499337776,32
835,18033,48.89669238777841,2.338023450388167,33
836,18034,48.89632834851598,2.333390423834684,41
837,18035,48.89913599014183,2.336893453557286,37
838,18036,48.899410681516315,2.345920133314917,55
839,18037,48.89454171584971,2.352295466779576,20
840,18038,48.895219904680076,2.360097619095422,49
841,18039,48.88702120343877,2.366886248240863,20
842,18040,48.88457006316311,2.360215572664323,23
843,18041,48.88219420395092,2.340651849622331,20
844,18042,48.88272809054509,2.336262639016585,21
845,18043,48.88356474485461,2.333418629410461,20
846,18044,48.88412710804656,2.328807098192234,32
847,18045,48.88662714856098,2.326293689316426,16
848,18046,48.88794016394694,2.326124420314341,33
849,18047,48.89108304029555,2.326735694839291,33
850,18048,48.89838502265066,2.360877349227116,72
851,18049,48.89845217331982,2.369609463335461,68
852,18101,48.895470370399146,2.349865450921441,22
853,18102,48.89648283189724,2.358845525233447,33
854,18103,48.898902753436644,2.364732494174034,23
855,18104,48.892656891991216,2.359435454901881,17
856,18105,48.89740678787196,2.352526659355508,32
857,18107,48.88470686398326,2.35358041022707,33
858,18108,48.895090329766326,2.368694139840156,21
859,18109,48.88959697085082,2.362853604262514,46
860,18110,48.886665624668375,2.36151933793529,17
861,18111,48.88949630486821,2.333393658804396,24
862,18112,48.89801434321366,2.333653376162832,25
863,18113,48.887573070953394,2.334327336417932,22
864,18114,48.885257971348466,2.334617735640665,21
865,18122,48.8992688633167,2.342963477309899,29
866,19001,48.894104140316266,2.372946088467279,56
867,19002,48.889351453486974,2.370774488055213,40
868,19003,48.884316180647176,2.369829579572023,25
869,19004,48.88339733854529,2.371074522980134,16
870,19005,48.888013281448345,2.373759595522922,20
871,19006,48.890678129431244,2.376142468863619,55
872,19007,48.89270999207067,2.379199748024915,30
873,19008,48.89465024997023,2.381868729508476,25
874,19009,48.89654905978759,2.384649644021933,30
875,19010,48.9011641133776,2.388590733869235,22
876,19011,48.89338005002269,2.384999756896168,47
877,19012,48.88270064422199,2.37469338894231,60
878,19013,48.884580740689145,2.380126650253716,33
879,19014,48.88633508261527,2.38246120055766,18
880,19015,48.88915491757438,2.383375417280365,21
881,19016,48.88639367943585,2.386541454435452,30
882,19017,48.888368942022076,2.390991659376403,34
883,19018,48.88878607082584,2.392686122067147,60
884,19019,48.88638963492462,2.393637514433606,22
885,19020,48.88466206560529,2.390209687445294,23
886,19021,48.88259146668893,2.381220610289335,25
887,19022,48.881447321103366,2.3734047671616,23
888,19023,48.87649965412676,2.379407362599104,23
889,19024,48.8779512535706,2.381464662877906,19
890,19025,48.879561452237105,2.388960410783913,17
891,19026,48.881953172445236,2.392496216649528,16
892,19027,48.88060605357415,2.397896290610498,18
893,19028,48.876468339733144,2.392284629788502,20
894,19029,48.88679881177337,2.374719516795626,18
895,19031,48.883029839280404,2.386348840022855,23
896,19033,48.89594736851349,2.381133802246315,44
897,19034,48.89034195521685,2.397813642189543,52
898,19035,48.88573329985865,2.397846415383189,21
899,19036,48.87993041552843,2.400950502014892,33
900,19037,48.87660391892763,2.404769691129476,31
901,19038,48.8755503947562,2.389038160847546,19
902,19039,48.879775248860305,2.374834351164813,24
903,19040,48.87563618071149,2.399461451982782,40
904,19041,48.874349136528856,2.386095373996461,42
905,19043,48.89380017103502,2.397910366434026,51
906,19044,48.89713005307456,2.396079008206681,50
907,19045,48.89883019280789,2.379330109097762,65
908,19046,48.88904006806684,2.395289461796378,33
909,19101,48.87507040406307,2.382591714979966,24
910,19102,48.87315262385819,2.379855610627962,15
911,19103,48.88477085803391,2.392093119901052,20
912,19105,48.883659210937324,2.395719508193907,17
913,19106,48.901773851724236,2.372628293645748,30
914,19109,48.88623341742983,2.368856390499634,19
915,19110,48.89909167251088,2.374033209740869,18
916,19113,48.87792341192515,2.395985553624166,28
917,19114,48.87927519569598,2.378637021920256,20
918,19115,48.89849005307383,2.386120008210507,27
919,19116,48.881472498481,2.37026248225988,30
920,19117,48.88630005108641,2.377388863133627,30
921,19118,48.87712417766737,2.374276509236151,22
922,19119,48.8805744614225,2.376853000562019,26
923,19120,48.87751625686576,2.386099720372164,27
924,19121,48.875518068648745,2.392960787279829,21
925,19124,48.88176979385826,2.403179367969562,31
926,19125,48.8887900267753,2.378500156138491,30
927,20001,48.848364667776785,2.399762385981272,36
928,20002,48.8738036229888,2.396012223300534,15
929,20004,48.84706441752541,2.416022960021078,16
930,20005,48.849266043601794,2.412330328844772,19
931,20006,48.85028528063579,2.406296107816583,12
932,20007,48.85161720499866,2.401513597307666,50
933,20008,48.853246898211985,2.405871044529538,31
934,20009,48.85402328452585,2.412058016605679,20
935,20011,48.85550135398888,2.405168520639166,21
936,20012,48.85392327608324,2.400038749270361,15
937,20013,48.85535513998682,2.399728589689724,44
938,20014,48.85616737956336,2.394825009354706,33
939,20015,48.85714339209092,2.394872401627679,38
940,20016,48.85712940035504,2.404425625176959,19
941,20017,48.8569749400317,2.408842457406961,27
942,20018,48.85862166935013,2.409942553877677,36
943,20020,48.86095933229224,2.400421852042113,28
944,20021,48.86272646274573,2.403351311000777,36
945,20022,48.86422186786416,2.408205411854939,33
946,20023,48.865000818476524,2.403980836377493,15
947,20024,48.86429569616587,2.398228667282044,29
948,20025,48.8653941647232,2.397814475307571,33
949,20026,48.867925154026736,2.400976623546542,33
950,20027,48.86915436091744,2.409322468794871,15
951,20028,48.86518641284941,2.394468581137673,49
952,20029,48.87809927643587,2.411046298532085,25
953,20030,48.863411107404715,2.387133957573714,56
954,20031,48.86554086710007,2.387724496163364,30
955,20032,48.86629510600211,2.389350412433471,12
956,20033,48.86804941024793,2.385133097618902,31
957,20034,48.8685264710698,2.389795409535456,24
958,20035,48.86941289116132,2.395039981220676,26
959,20036,48.87068263384462,2.398959602331646,19
960,20037,48.871265918355746,2.403950752208758,24
961,20038,48.87354903513998,2.411003035880057,19
962,20039,48.868940642855314,2.381282601102786,48
963,20040,48.870393671603765,2.384222472712587,26
964,20041,48.87119943139012,2.37799433828966,59
965,20042,48.87215737993568,2.391739173776302,47
966,20043,48.85160266522164,2.398403047037931,27
967,20044,48.852919679957296,2.410522909779111,27
968,20045,48.86346964122224,2.409670100215905,30
969,20047,48.84733105311541,2.410390008197302,48
970,20048,48.85977764445994,2.403444261324574,28
971,20103,48.86803439043193,2.411030612453627,25
972,20104,48.86216198070008,2.41112578185621,22
973,20105,48.85255339271965,2.415542372109208,30
974,20106,48.86535224200028,2.398946448081101,18
975,20107,48.85128527615814,2.412733641628248,23
976,20108,48.8615729587877,2.40568863716159,22
977,20109,48.8694370761222,2.40539657537972,21
978,20110,48.87541242186098,2.4059603311549,20
979,20111,48.86736229716581,2.396222890988687,20
980,20112,48.87409248091576,2.389435908330615,20
981,20113,48.871956266355284,2.384981390278095,21
982,20115,48.864423648565946,2.410411115844628,20
983,20116,48.85386896766491,2.402426162238911,22
984,20117,48.87274726903625,2.408203454302088,32
985,20118,48.855586428478716,2.408762907764669,23
986,20119,48.87013645868239,2.396690612876254,25
987,20120,48.87333822523646,2.413239879550039,30
988,20121,48.868910127448686,2.392020489286297,18
989,20122,48.86024012095245,2.408758427822183,27
990,20131,48.85935852359255,2.389613136684456,33
991,20132,48.852566752033766,2.403928068708116,25
992,20133,48.85352868594103,2.409615362775532,27
993,20503,48.84772496898469,2.405907317017889,21
994,21001,48.84829980953699,2.237570110207174,26
995,21002,48.84317665587707,2.246214231580669,20
996,21003,48.84563813883328,2.237011471343659,23
997,21004,48.840023256521405,2.239818996972534,31
998,21005,48.834953979664654,2.241688247102405,25
999,21006,48.84159702890181,2.233496775544275,26
1000,21007,48.84064929857331,2.227978774754288,52
1001,21008,48.83792331477094,2.246064151544099,33
1002,21009,48.83799829528177,2.240846664821182,46
1003,21010,48.83550440751354,2.232531432424099,25
1004,21011,48.832274660164984,2.234016401349805,23
1005,21012,48.83058629616053,2.23449077993291,50
1006,21013,48.82584693469992,2.248821391087721,21
1007,21014,48.83142865005039,2.241204653436161,22
1008,21015,48.827600424128306,2.241835191324587,23
1009,21016,48.828753141436465,2.245911467014621,25
1010,21017,48.833473679272245,2.243900532079072,56
1011,21018,48.82824349415854,2.250657739639016,26
1012,21019,48.83486081059702,2.24786255060931,28
1013,21020,48.8319998153979,2.253719988007252,28
1014,21021,48.833174958910085,2.257005867300889,40
1015,21101,48.90249245151852,2.297840007374352,25
1016,21102,48.89710985013293,2.309900498213689,25
1017,21103,48.90146015675393,2.31712992065507,25
1018,21104,48.903676702256305,2.319176657580128,22
1019,21105,48.902615193840354,2.313320636502019,24
1020,21106,48.90066034942664,2.308569535028556,25
1021,21107,48.89935963697993,2.304040560698093,23
1022,21108,48.90362101215587,2.306228565729878,50
1023,21109,48.90513700396853,2.302503160581296,18
1024,21110,48.90550311453459,2.310820381708937,35
1025,21111,48.90811038299345,2.307519710082483,50
1026,21112,48.91042912572328,2.311768175774796,28
1027,21113,48.89934835377262,2.296626483412839,25
1028,21201,48.81629067700394,2.311279543410485,22
1029,21202,48.81724491166988,2.327505999243827,34
1030,21203,48.81251090819872,2.325680623044519,28
1031,21204,48.815388220397274,2.320886790760933,31
1032,21205,48.81386296358667,2.306943605660779,26
1033,21206,48.818233732603204,2.320884532546307,50
1034,21207,48.815529633678416,2.317029863731327,29
1035,21208,48.813080911445375,2.319787936689348,30
1036,21209,48.81110183777253,2.314629747784999,30
1037,21210,48.81781709390142,2.324031278297223,32
1038,21211,48.811749821310805,2.303169887627808,38
1039,21301,48.81948999388875,2.253869419958486,34
1040,21302,48.82103025286573,2.251019571526973,25
1041,21303,48.8234505470138,2.249665298288027,31
1042,21304,48.82095510788007,2.260736413345762,20
1043,21305,48.82412590462087,2.260645985489782,25
1044,21306,48.829743387678306,2.263816341546103,62
1045,21307,48.82267836713668,2.26863109328801,31
1046,21308,48.82129237695624,2.273313693518059,25
1047,21309,48.823718477668116,2.272254454061792,41
1048,21310,48.82692976736927,2.272250431956518,24
1049,21311,48.827470501735846,2.278549600821535,55
1050,21501,48.86756580613017,2.225998484960623,51
1051,21502,48.87100304154044,2.227477476770916,25
1052,21503,48.87092048763355,2.229589352206592,24
1053,21701,48.81693991129161,2.280989480484553,28
1054,21702,48.81893986428991,2.291959872467908,51
1055,21703,48.82104992345953,2.29130063072414,24
1056,21704,48.8217026998931,2.285395624828388,25
1057,21705,48.823599644256994,2.288819729513169,25
1058,21706,48.82330323408161,2.296506343553357,48
1059,21707,48.82509932921558,2.292500331456548,24
1060,22001,48.89051191347665,2.270167225273174,25
1061,22002,48.8886487735565,2.263904602692138,25
1062,22003,48.88670498310478,2.261263518031739,25
1063,22004,48.88470729343783,2.261530819987246,28
1064,22005,48.884298929372775,2.260991772099528,22
1065,22006,48.883026659159576,2.260096983931875,25
1066,22007,48.87536028390831,2.255699331629116,36
1067,22008,48.882951625354735,2.265135008741844,27
1068,22009,48.880939489446405,2.271540900630842,29
1069,22010,48.881674445965444,2.271177498924511,27
1070,22011,48.87944136963256,2.278535717122779,25
1071,22012,48.88274991547126,2.277406381277526,25
1072,22013,48.88514005309086,2.267800008253524,31
1073,22014,48.88780106859287,2.278072424368198,25
1074,22101,48.843126205966946,2.222189235680779,50
1075,22401,48.822528306004045,2.298631654119718,53
1076,22402,48.82146007977343,2.302899459965933,50
1077,22403,48.82183564791793,2.313458608254228,24
1078,22404,48.81755975358179,2.307485841267489,25
1079,22405,48.81933915840963,2.300476865047907,25
1080,22406,48.81524985420581,2.298000156576173,23
1081,22407,48.81467965888627,2.287400457411747,25
1082,23001,48.8936146524531,2.277618727223195,35
1083,23002,48.89834985151272,2.279179488786839,50
1084,23003,48.89834000227244,2.285089933584791,25
1085,23004,48.89819702263572,2.293848017974069,35
1086,23005,48.89605104637654,2.296836251513375,25
1087,23006,48.89086032289106,2.295000370135378,25
1088,23007,48.890380265413896,2.292160482166423,25
1089,23008,48.89319467536488,2.288914160056623,25
1090,23009,48.88876277771239,2.288136014379512,50
1091,23010,48.89196232896482,2.284204990113615,25
1092,23011,48.88668137249892,2.284023691218167,25
1093,28001,48.87870685346761,2.241975493693907,30
1094,28002,48.88468633886006,2.24812549088851,60
1095,28003,48.88047087219649,2.237362446304566,35
1096,31001,48.84923030086477,2.421429940007031,27
1097,31002,48.85281419134583,2.419307088753658,25
1098,31003,48.85491133239914,2.418772429756711,17
1099,31004,48.85550131286469,2.422055733613231,46
1100,31005,48.857340266319056,2.424375554077757,44
1101,31006,48.85375961633593,2.424445808011069,27
1102,31007,48.857477789996096,2.432569781846518,25
1103,31008,48.857702134020954,2.43736866129498,56
1104,31009,48.868812363869445,2.432974795223919,26
1105,31010,48.85681112307105,2.444987425339264,44
1106,31011,48.858923026828876,2.443142118235335,23
1107,31012,48.85581031101047,2.441520442445324,25
1108,31013,48.85845965431733,2.427390310720301,45
1109,31701,48.868453299036005,2.417816934736978,53
1110,31702,48.87065801285895,2.424046437536216,50
1111,31703,48.875266998400875,2.423649490518398,27
1112,31704,48.873929200033544,2.427933579778934,28
1113,31705,48.8645278209514,2.416170724425901,50
1114,31706,48.86302549226599,2.415622204179507,25
1115,31707,48.85839567854653,2.414860628003844,49
1116,31708,48.874457717241434,2.415138092250742,22
1117,31709,48.857050394743816,2.422549956709779,23
1118,32001,48.906469373243816,2.358442053954938,33
1119,32003,48.90933002188958,2.358050565736408,29
1120,32004,48.91519864243704,2.357500683686108,43
1121,32006,48.908586716952485,2.358482457792231,38
1122,32008,48.905745467654526,2.364997877155126,35
1123,32601,48.87859034882813,2.411899977886774,43
1124,32602,48.879400053236665,2.416160661832177,56
1125,32603,48.881141015697715,2.424974243066201,25
1126,32604,48.88121542730233,2.420209155333817,28
1127,32605,48.88217309420464,2.42327263606036,22
1128,32606,48.883240251645354,2.418912369645038,25
1129,33001,48.9031834065108,2.368025612608799,60
1130,33003,48.903964024558526,2.383125490914395,45
1131,33005,48.90638339809583,2.3895475019254,32
1132,33006,48.91014367100379,2.385052018244114,29
1133,33007,48.91357692525169,2.382201363198806,57
1134,33009,48.907885757266726,2.378838474064149,33
1135,33010,48.911104809734795,2.379143742302604,32
1136,33011,48.9113936890419,2.375281319974922,28
1137,33012,48.915156182813234,2.376424009514086,30
1138,33013,48.91450611282391,2.391051496878653,29
1139,33102,48.886526983267544,2.407468689386476,18
1140,33103,48.8840012644345,2.40798991938787,23
1141,33104,48.883620233843736,2.403240318366616,55
1142,34001,48.90088962687602,2.324819807804481,24
1143,34002,48.90259224163092,2.330513564840273,26
1144,34003,48.901327032601834,2.335301237471689,25
1145,34004,48.90249976045801,2.342248144661283,25
1146,34005,48.90255327822273,2.348274936304947,25
1147,34006,48.90630480606801,2.343969017042765,25
1148,34007,48.905362251416825,2.33738964850196,25
1149,34008,48.90573507605387,2.331497459792166,25
1150,34009,48.905269629379745,2.322171248688672,26
1151,34010,48.91157045930829,2.333910127129224,50
1152,34011,48.91418831239901,2.332082835871755,23
1153,35001,48.91013709505388,2.399325633305226,26
1154,35002,48.90722601266413,2.396129200445667,31
1155,35003,48.902691617981425,2.393255829334146,20
1156,35004,48.89732893682894,2.400576593854137,60
1157,35005,48.89571394982448,2.400571894427273,27
1158,35006,48.89633193166097,2.409087652725976,22
1159,35007,48.893943713189884,2.418029659686782,21
1160,35008,48.89271966633131,2.412529571472175,30
1161,35009,48.892139409307205,2.409107737701187,22
1162,35010,48.8910789762746,2.402775519686335,24
1163,35011,48.89048461623744,2.406498213832891,18
1164,35012,48.889485840195675,2.414307515111288,25
1165,35013,48.88948842001478,2.419848968734546,24
1166,35014,48.893268664697416,2.412715733388685,25
1167,41101,48.806380010297374,2.336710402545291,25
1168,41102,48.80880039499338,2.334689654662475,43
1169,41103,48.8104231700653,2.326969764620641,25
1170,41201,48.84630286069406,2.472408774870391,41
1171,41202,48.84367434144252,2.46308263962204,65
1172,41203,48.85012523205611,2.455529172111142,51
1173,41301,48.836125842982426,2.470375451268832,50
1174,41302,48.83648112918176,2.479464268709081,50
1175,41601,48.8390304317692,2.417410435403506,24
1176,41602,48.84354695991566,2.418317476567148,32
1177,41603,48.84577921916455,2.42377059524055,19
1178,41604,48.84931182683785,2.417909769042342,30
1179,41605,48.836088679522916,2.418907594723682,22
1180,42001,48.82032218367611,2.394981240086619,22
1181,42002,48.81492646724632,2.392001635824925,21
1182,42003,48.81466008216803,2.39826154064032,30
1183,42004,48.81901271850839,2.396719172442698,27
1184,42005,48.81470643213481,2.402382434342763,21
1185,42006,48.81692972056123,2.381460319184223,20
1186,42007,48.812890561496765,2.37065026341858,28
1187,42008,48.81420628475591,2.384207013557983,25
1188,42009,48.807259280597854,2.375130199053175,50
1189,42010,48.81084586456464,2.383950863420485,53
1190,42011,48.82211534378805,2.392850382414293,29
1191,42012,48.81020034796606,2.379670589115164,25
1192,42013,48.81591109646686,2.368229729243504,24
1193,42014,48.81414053750237,2.390909368067142,51
1194,42015,48.818002269823786,2.372432376034225,25
1195,42016,48.81584739281451,2.376943795472109,26
1196,42201,48.823963252286866,2.399998420132992,26
1197,42202,48.82273601209771,2.405659203207511,23
1198,42203,48.82040389400885,2.408405472156745,32
1199,42205,48.82214312580458,2.412602786467704,22
1200,42206,48.823784089670774,2.410013540400843,23
1201,42207,48.8266572063246,2.405876723011083,28
1202,42501,48.81018525895405,2.343789204183994,30
1203,42502,48.81312764791622,2.346794374352219,30
1204,42503,48.813156677717764,2.332054794950423,30
1205,42504,48.81444017962381,2.341070654172592,30
